random;train;test;diff
r1259;0,0271867558758104;0,0295000357892922;2,31327991348180e-03
r1260;0,0277058527771620;0,0274236448776635;2,82207899498545e-04
r1261;0,0276344438925285;0,0277079840827036;7,35401901751018e-05
r1262;0,0277645151926847;0,0271896499861753;5,74865206509390e-04
r1263;0,0280422008915497;0,0260728130800730;1,96938781147663e-03
r1264;0,0278133483274010;0,0269927955020336;8,20552825367419e-04
r1265;0,0279373175398199;0,0264916543947424;1,44566314507748e-03
r1266;0,0274173422612085;0,0285787510705373;1,16140880932879e-03
r1267;0,0278786608075793;0,0267280972643658;1,15056354321342e-03
r1268;0,0278458113375453;0,0268687624067753;9,77048930769966e-04
r1269;0,0273812825521610;0,0287209665871558;1,33968403499484e-03
r1270;0,0277829363179848;0,0271137778752801;6,69158442704786e-04
r1271;0,0276060804702437;0,0278215979675803;2,15517497336590e-04
r1272;0,0275296911869136;0,0281256834318726;5,95992244958998e-04
r1273;0,0274871464416414;0,0282933702659892;8,06223824347706e-04
r1274;0,0276045608890141;0,0278262192399521;2,21658350937983e-04
r1275;0,0271645868772429;0,0295873829594560;2,42279608221314e-03
r1276;0,0274525356462400;0,0284364378070959;9,83902160855855e-04
r1277;0,0270874183309485;0,0299049638205219;2,81754548957345e-03
r1278;0,0277386014100026;0,0272897762034180;4,48825206584631e-04
r1279;0,0275964965380268;0,0278599918667795;2,63495328752680e-04
r1280;0,0277361667114914;0,0272984112723820;4,37755439109330e-04
r1281;0,0279213046598027;0,0265662792647483;1,35502539505433e-03
r1282;0,0276194184612018;0,0277694770894507;1,50058628248968e-04
r1283;0,0277994011041750;0,0270465124118750;7,52888692300027e-04
r1284;0,0276736697120590;0,0275508346912235;1,22835020835523e-04
r1285;0,0276185975360944;0,0277708934711419;1,52295935047540e-04
r1286;0,0277516744280451;0,0272350658488350;5,16608579210109e-04
r1287;0,0273742536455904;0,0287639181491905;1,38966450360015e-03
r1288;0,0277624211037637;0,0272000505360321;5,62370567731636e-04
r1289;0,0275702689087393;0,0279649747118900;3,94705803150784e-04
r1290;0,0276777660235327;0,0275341522908160;1,43613732716662e-04
r1291;0,0272908077191677;0,0290739213513996;1,78311363223191e-03
r1292;0,0277177352817966;0,0273718239045806;3,45911377215919e-04
r1293;0,0277492880108191;0,0272498077815230;4,99480229296113e-04
r1294;0,0273480686473583;0,0288585616399398;1,51049299258149e-03
r1295;0,0276279169761620;0,0277335586713614;1,05641695199398e-04
r1296;0,0274227656789025;0,0285478972543161;1,12513157541359e-03
r1297;0,0275864658963566;0,0278987685433774;3,12302647020781e-04
r1298;0,0277711489942281;0,0271605259752940;6,10623018934178e-04
r1299;0,0277451772050269;0,0272680115727831;4,77165632243873e-04
r1300;0,0276098832720079;0,0278060944753333;1,96211203325448e-04
c1301;0,0275248140538544;0,0281573103425247;6,32496288670306e-04
c1302;0,0277334426383306;0,0273089818513286;4,24460787001906e-04
c1303;0,0281824000224905;0,0255433275487428;2,63907247374774e-03
c1304;0,0275926811269486;0,0278754455083257;2,82764381377039e-04
c1305;0,0275736758342282;0,0279552147851861;3,81538950957824e-04
c1306;0,0277982187837346;0,0270530742305293;7,45144553205380e-04
c1307;0,0276195278670830;0,0277693051088499;1,49777241766871e-04
c1308;0,0276531540441740;0,0276337069465269;1,94470976471080e-05
c1309;0,0277949715480549;0,0270674563048357;7,27515243219155e-04
c1310;0,0277731638388832;0,0271613640693465;6,11799769536642e-04
c1311;0,0279021756124778;0,0266226672637309;1,27950834874687e-03
c1312;0,0275013775039045;0,0282286031696534;7,27225665748843e-04
c1313;0,0280296508800332;0,0261076778610000;1,92197301903316e-03
c1314;0,0279208456529319;0,0265573773167074;1,36346833622453e-03
c1315;0,0272853831404045;0,0291074777733710;1,82209463296655e-03
c1316;0,0277305198419779;0,0273170775032625;4,13442338715413e-04
c1317;0,0278373424202933;0,0268993256553854;9,38016764907842e-04
c1318;0,0279058241815685;0,0266206684744508;1,28515570711770e-03
c1319;0,0273700477527013;0,0287801318428396;1,41008409013831e-03
c1320;0,0276632862114010;0,0275923939569532;7,08922544478373e-05
c1321;0,0277528649566412;0,0272327310586624;5,20133897978819e-04
c1322;0,0274333213352022;0,0284895552884352;1,05623395323304e-03
c1323;0,0278179960338941;0,0269731082536800;8,44887780214066e-04
c1324;0,0279220446423226;0,0265428522036065;1,37919243871611e-03
c1325;0,0279080343831069;0,0266094967082250;1,29853767488192e-03
c1326;0,0276891746514658;0,0274838225971013;2,05352054364547e-04
c1327;0,0273028364099807;0,0290618531873390;1,75901677735825e-03
c1328;0,0276206640112343;0,0277628092192982;1,42145208063934e-04
c1329;0,0276673315106322;0,0275776195512709;8,97119593613604e-05
c1330;0,0273158637165865;0,0290167424228674;1,70087870628089e-03
c1331;0,0278173982106237;0,0269734361050101;8,43962105613584e-04
c1332;0,0270553945161922;0,0299671197964220;2,91172528022980e-03
c1333;0,0278199279550296;0,0269551263875022;8,64801567527485e-04
c1334;0,0275094321472930;0,0282088170253907;6,99384878097713e-04
c1335;0,0278190640855580;0,0269682968183654;8,50767267192604e-04
c1336;0,0273513339093164;0,0288716192607212;1,52028535140480e-03
c1337;0,0277155465746145;0,0273867329003006;3,28813674313883e-04
c1338;0,0273696508006381;0,0287520130261556;1,38236222551754e-03
c1339;0,0274697355671299;0,0283731035984248;9,03368031294902e-04
c1340;0,0276862694733655;0,0275009933394510;1,85276133914530e-04
c1341;0,0278175984524054;0,0269766382811710;8,40960171234310e-04
c1342;0,0277862336986981;0,0270896661753760;6,96567523322127e-04
c1343;0,0276553241722179;0,0276243781437065;3,09460285113985e-05
c1344;0,0279470142184514;0,0264543377544419;1,49267646400949e-03
c1345;0,0275063251682647;0,0282218130048590;7,15487836594357e-04
c1346;0,0281152393820127;0,0258153416612511;2,29989772076157e-03
c1347;0,0277354072016851;0,0273030574583082;4,32349743376834e-04
c1348;0,0278608789374620;0,0267994323028020;1,06144663465997e-03
c1349;0,0280924667409354;0,0259225690323283;2,16989770860710e-03
c1350;0,0272653666314722;0,0291773149183588;1,91194828688659e-03
r1301;0,0276208347551362;0,0277626954049490;1,41860649812819e-04
r1302;0,0277507911258342;0,0272400947593450;5,10696366489212e-04
r1303;0,0278877596530921;0,0266936157569789;1,19414389611316e-03
r1304;0,0279972856938187;0,0262542636416180;1,74302205220065e-03
r1305;0,0274242679756070;0,0285495841474568;1,12531617184982e-03
r1306;0,0276201750075849;0,0277657257512631;1,45550743678245e-04
r1307;0,0275501852145346;0,0280467275521056;4,96542337570991e-04
r1308;0,0276240610396168;0,0277486823813765;1,24621341759709e-04
r1309;0,0277332933755601;0,0273096626327029;4,23630742857208e-04
r1310;0,0276828211390131;0,0275137351237067;1,69086015306422e-04
r1311;0,0274663303967605;0,0283825974098452;9,16267013084615e-04
r1312;0,0274756644836140;0,0283386623716249;8,62997888010929e-04
r1313;0,0278390935492487;0,0268952739366746;9,43819612574059e-04
r1314;0,0273847445314837;0,0287010454219487;1,31630089046498e-03
r1315;0,0277809846852803;0,0271234006608733;6,57584024406969e-04
r1316;0,0278196249719741;0,0269674366868494;8,52188285124768e-04
r1317;0,0273755719025242;0,0287495076667225;1,37393576419829e-03
r1318;0,0281121904233710;0,0257906017532338;2,32158867013721e-03
r1319;0,0277088606342832;0,0274090947033112;2,99765930972012e-04
r1320;0,0279361618706168;0,0264984295217135;1,43773234890333e-03
r1321;0,0274256135415983;0,0285404597180618;1,11484617646347e-03
r1322;0,0277264051959303;0,0273405382270276;3,85866968902675e-04
r1323;0,0276349908899273;0,0277054243122800;7,04334223527447e-05
r1324;0,0281277438165949;0,0257408890648506;2,38685475174431e-03
r1325;0,0277171160926544;0,0273772575275133;3,39858565141089e-04
r1326;0,0273987155447888;0,0286470318116096;1,24831626682079e-03
r1327;0,0276056173343368;0,0278231588233699;2,17541489033083e-04
r1328;0,0275640734696893;0,0279887396247177;4,24666155028442e-04
r1329;0,0272881838427802;0,0290849339635401;1,79675012075994e-03
r1330;0,0273827208898135;0,0287166543326715;1,33393344285803e-03
r1331;0,0278323340906640;0,0269115092582735;9,20824832390435e-04
r1332;0,0276728256493971;0,0275535897636476;1,19235885749462e-04
r1333;0,0279864267420369;0,0262955261739169;1,69090056811998e-03
r1334;0,0272315610459753;0,0293175386156624;2,08597756968707e-03
r1335;0,0276115227105031;0,0277998964426741;1,88373732170947e-04
r1336;0,0276174486946903;0,0277759826694142;1,58533974723919e-04
r1337;0,0275647343322294;0,0279867107744616;4,21976442232196e-04
r1338;0,0276549655159038;0,0276259391822810;2,90263336227871e-05
r1339;0,0278047878782526;0,0270232999053142;7,81487972938397e-04
r1340;0,0280311481091620;0,0261244197200013;1,90672838916064e-03
r1341;0,0279143389757920;0,0265796506230836;1,33468835270838e-03
r1342;0,0278735728769768;0,0267570368231187;1,11653605385809e-03
r1343;0,0279015426173350;0,0266325089823339;1,26903363500107e-03
r1344;0,0271178103113434;0,0297663972250110;2,64858691366757e-03
r1345;0,0277139299158433;0,0273926899068720;3,21240008971338e-04
r1346;0,0277816692016543;0,0271175149357495;6,64154265904798e-04
r1347;0,0273099317556396;0,0290083206963853;1,69838894074566e-03
r1348;0,0275732846208772;0,0279544824256762;3,81197804798918e-04
r1349;0,0275903416918574;0,0278825922767325;2,92250584875059e-04
r1350;0,0276509059193662;0,0276421499961506;8,75592321559690e-06
c1351;0,0277341673341578;0,0273124956335956;4,21671700562128e-04
c1352;0,0276863819631588;0,0274956243610994;1,90757602059364e-04
c1353;0,0272513400281633;0,0292232791303697;1,97193910220635e-03
c1354;0,0278920607276352;0,0266806247400093;1,21143598762591e-03
c1355;0,0278664943104569;0,0267688653947868;1,09762891567007e-03
c1356;0,0278751088435280;0,0267484229850718;1,12668585845629e-03
c1357;0,0279515943701181;0,0264470358617345;1,50455850838358e-03
c1358;0,0273902159202720;0,0287035147287109;1,31329880843889e-03
c1359;0,0276568144361770;0,0276178388022048;3,89756339721666e-05
c1360;0,0275258199446140;0,0281478364087402;6,22016464126154e-04
c1361;0,0275980395654046;0,0278647106159609;2,66671050556319e-04
c1362;0,0274966271309912;0,0282541791031217;7,57551972130559e-04
c1363;0,0278695608884329;0,0267955909985892;1,07396988984368e-03
c1364;0,0273107209498198;0,0290229051571177;1,71218420729790e-03
c1365;0,0273864104466470;0,0287116442414340;1,32523379478700e-03
c1366;0,0272502726274232;0,0292370063317086;1,98673370428543e-03
c1367;0,0278336285012316;0,0269246215152210;9,09006986010555e-04
c1368;0,0277239242674075;0,0273544459624675;3,69478304939958e-04
c1369;0,0275151105999495;0,0281919113321450;6,76800732195535e-04
c1370;0,0276078437050077;0,0278222782658210;2,14434560813274e-04
c1371;0,0279591158092797;0,0264154633007340;1,54365250854570e-03
c1372;0,0277682811594185;0,0271800215761293;5,88259583289192e-04
c1373;0,0274764100020417;0,0283361888618003;8,59778859758620e-04
c1374;0,0273867160830277;0,0286879071978180;1,30119111479027e-03
c1375;0,0279264899582856;0,0265149423118075;1,41154764647813e-03
c1376;0,0277935711558718;0,0270784771644919;7,15093991379988e-04
c1377;0,0275997271398498;0,0278483429684973;2,48615828647502e-04
c1378;0,0274529404302450;0,0284328352725865;9,79894842341514e-04
c1379;0,0278051001202735;0,0270186940216413;7,86406098632172e-04
c1380;0,0278102675950008;0,0270128425630955;7,97425031905302e-04
c1381;0,0274149224456719;0,0285638090702370;1,14888662456502e-03
c1382;0,0277330435504420;0,0273067875977981;4,26255952643905e-04
c1383;0,0280059654788575;0,0261977366966582;1,80822878219931e-03
c1384;0,0275506931914934;0,0280396688255976;4,88975634104199e-04
c1385;0,0276362918903791;0,0277007044754203;6,44125850412201e-05
c1386;0,0277266078059080;0,0273375348355501;3,89072970357913e-04
c1387;0,0277510712273499;0,0272345001170770;5,16571110272875e-04
c1388;0,0276690810969096;0,0275678693861671;1,01211710742434e-04
c1389;0,0276923201544564;0,0274812431818688;2,11076972587577e-04
c1390;0,0271094247152971;0,0298693863238869;2,75996160858973e-03
c1391;0,0279185912416174;0,0266142049258210;1,30438631579646e-03
c1392;0,0278758940785155;0,0267544936687421;1,12140040977334e-03
c1393;0,0275466722205340;0,0280511851889870;5,04512968452990e-04
c1394;0,0279712609619486;0,0263688023586083;1,60245860334031e-03
c1395;0,0275319337614661;0,0281257319047411;5,93798143274923e-04
c1396;0,0276882053129922;0,0274903625509676;1,97842762024614e-04
c1397;0,0276872789165087;0,0274916948804552;1,95584036053475e-04
c1398;0,0277243030117047;0,0273462042527291;3,78098758975536e-04
c1399;0,0278517241510212;0,0268514643616632;1,00025978935804e-03
c1400;0,0272655738871440;0,0292111819112491;1,94560802410514e-03
r1351;0,0274911283737993;0,0282797779348296;7,88649561030356e-04
r1352;0,0278719476356799;0,0267624314223702;1,10951621330971e-03
r1353;0,0274758361103800;0,0283410914928162;8,65255382436213e-04
r1354;0,0275639670267320;0,0279915549774660;4,27587950734006e-04
r1355;0,0277126881958624;0,0273961087823310;3,16579413531366e-04
r1356;0,0272886200886270;0,0291051915904727;1,81657150184570e-03
r1357;0,0276262307167932;0,0277405929551237;1,14362238330497e-04
r1358;0,0276157200267361;0,0277832362650263;1,67516238290196e-04
r1359;0,0274696300198916;0,0283675261889197;8,97896169028089e-04
r1360;0,0277750480187126;0,0271451104316819;6,29937587030699e-04
r1361;0,0280978240710716;0,0258610034771460;2,23682059392558e-03
r1362;0,0276355510649194;0,0277035290973714;6,79780324519957e-05
r1363;0,0278810794199283;0,0267158880625079;1,16519135742036e-03
r1364;0,0276861160624579;0,0275011142493426;1,85001813115319e-04
r1365;0,0275681785408979;0,0279739901421641;4,05811601266157e-04
r1366;0,0275307867959894;0,0281196172900590;5,88830494069593e-04
r1367;0,0275751955884963;0,0279436161048771;3,68420516380797e-04
r1368;0,0277137715922363;0,0273916281886208;3,22143403615454e-04
r1369;0,0269526678531202;0,0304495971996139;3,49692934649369e-03
r1370;0,0279267660007297;0,0265259750148675;1,40079098586227e-03
r1371;0,0278819016268752;0,0267227942039782;1,15910742289698e-03
r1372;0,0279038522746787;0,0266214301765893;1,28242209808936e-03
r1373;0,0277344391180605;0,0273081867775996;4,26252340460904e-04
r1374;0,0277509386589431;0,0272402392057693;5,10699453173804e-04
r1375;0,0275503497825044;0,0280464272883121;4,96077505807650e-04
r1376;0,0271266161960238;0,0297560116065248;2,62939541050096e-03
r1377;0,0275123064527516;0,0281964462898755;6,84139837123936e-04
r1378;0,0274284676024141;0,0285313450620377;1,10287745962354e-03
r1379;0,0274726711615987;0,0283524838223032;8,79812660704464e-04
r1380;0,0276733241125176;0,0275525514239944;1,20772688523219e-04
r1381;0,0276852506248138;0,0275045463874807;1,80704237333167e-04
r1382;0,0276247709831429;0,0277472931412631;1,22522158120204e-04
r1383;0,0274427125900801;0,0284701068682154;1,02739427813531e-03
r1384;0,0274772580544610;0,0283354244952906;8,58166440829582e-04
r1385;0,0274225238014519;0,0285508336213658;1,12830981991390e-03
r1386;0,0277239332390727;0,0273506257688432;3,73307470229553e-04
r1387;0,0279036803637568;0,0266209064674010;1,28277389635583e-03
r1388;0,0280558163801316;0,0260322882042808;2,02352817585072e-03
r1389;0,0274823612198071;0,0283111904466222;8,28829226815039e-04
r1390;0,0275565470252168;0,0280205292999704;4,63982274753600e-04
r1391;0,0275816121951389;0,0279193543174866;3,37742122347641e-04
r1392;0,0271030124668963;0,0298051515667695;2,70213909987316e-03
r1393;0,0278511592975016;0,0268447452991951;1,00641399830650e-03
r1394;0,0278003719905441;0,0270394072341268;7,60964756417265e-04
r1395;0,0277632400902255;0,0271897792322001;5,73460858025322e-04
r1396;0,0278081609102228;0,0270179136203782;7,90247289844611e-04
r1397;0,0277780140502674;0,0271344100555158;6,43603994751621e-04
r1398;0,0277994177653454;0,0270451264944869;7,54291270858527e-04
r1399;0,0278775802179902;0,0267328792843611;1,14470093362917e-03
r1400;0,0278417341634913;0,0268808360984237;9,60898065067581e-04
c1401;0,0278863678427403;0,0266999996950628;1,18636814767758e-03
c1402;0,0275027929027157;0,0282305949651501;7,27802062434359e-04
c1403;0,0276798264075603;0,0275283430308007;1,51483376759621e-04
c1404;0,0277526102638169;0,0272423189564620;5,10291307354926e-04
c1405;0,0278866268023306;0,0267233740917951;1,16325271053542e-03
c1406;0,0275953221379701;0,0278677396467748;2,72417508804679e-04
c1407;0,0276044680648899;0,0278303273429910;2,25859278101089e-04
c1408;0,0275913864917975;0,0278856066408595;2,94220149061962e-04
c1409;0,0276250396032541;0,0277456413600168;1,20601756762692e-04
c1410;0,0275999264554370;0,0278420264978414;2,42100042404363e-04
c1411;0,0273668662620728;0,0287535234714236;1,38665720935080e-03
c1412;0,0272374527182564;0,0292738269409278;2,03637422267144e-03
c1413;0,0274883192096131;0,0282897563739044;8,01437164291277e-04
c1414;0,0280143062228375;0,0261665555443456;1,84775067849186e-03
c1415;0,0277405035253616;0,0272909539096136;4,49549615747995e-04
c1416;0,0280414656432217;0,0261160652376863;1,92540040553536e-03
c1417;0,0277442329255521;0,0272738078406189;4,70425084933241e-04
c1418;0,0269881289717020;0,0302483852876361;3,26025631593412e-03
c1419;0,0275772276580313;0,0279306441129588;3,53416454927542e-04
c1420;0,0277357784212264;0,0272966230707058;4,39155350520581e-04
c1421;0,0276347890630691;0,0277064966996249;7,17076365557984e-05
c1422;0,0274500919274931;0,0284360933832931;9,86001455800019e-04
c1423;0,0274200624262463;0,0285491428072919;1,12908038104561e-03
c1424;0,0275595482857231;0,0280117416918054;4,52193406082338e-04
c1425;0,0275945429481830;0,0278682356947993;2,73692746616278e-04
c1426;0,0276302223663630;0,0277251489038274;9,49265374643529e-05
c1427;0,0277054439286726;0,0274212267539993;2,84217174673331e-04
c1428;0,0273226995729499;0,0289741592298753;1,65145965692539e-03
